times,sauna,lüftung,gastronomie,gesundheitspark,technik,gesamt
16-11-2013 07:45:00,3638.3,20382.3,42502.5,75862.0,38231.8,249333.3
16-11-2013 08:00:00,3530.5,20402.1,49850.8,76766.6,54112.2,228000.0
16-11-2013 08:15:00,3059.2,20385.3,49532.4,79659.5,52181.7,253333.3
16-11-2013 08:30:00,13707.9,20165.6,38322.2,84505.6,51632.0,248000.0
16-11-2013 08:45:00,37198.0,20328.6,35307.1,77886.2,52876.8,256000.0
16-11-2013 09:00:00,28678.8,20358.9,33691.1,82007.2,53786.4,273333.3
16-11-2013 09:15:00,27127.9,20407.9,27351.1,88095.4,51401.7,261333.3
16-11-2013 09:30:00,23730.2,20397.5,31744.9,85156.8,52767.3,257333.3
16-11-2013 09:45:00,23667.3,20204.2,36405.1,72235.8,52953.7,257333.3
16-11-2013 10:00:00,21651.4,20388.4,53733.2,73299.9,50715.6,257333.3
16-11-2013 10:15:00,17016.4,20401.3,44165.1,86979.9,50981.2,272000.0
16-11-2013 10:30:00,19357.2,20411.4,39005.0,69678.7,46455.3,269333.3
16-11-2013 10:45:00,25125.6,20395.6,33895.7,70464.0,46598.2,253333.3
16-11-2013 11:00:00,22424.2,20201.8,38863.4,70512.8,48484.0,250666.7
16-11-2013 11:15:00,20228.3,20429.8,30192.4,74536.7,45578.7,252000.0
16-11-2013 11:30:00,21760.3,20451.1,33682.5,70203.3,63349.0,249333.3
16-11-2013 11:45:00,19638.5,20500.1,41711.1,59902.3,64176.6,261333.3
16-11-2013 12:00:00,20387.7,20433.5,41851.0,67793.2,64061.6,260000.0
16-11-2013 12:15:00,16156.4,20247.3,39314.9,56690.6,64594.6,265333.3
16-11-2013 12:30:00,16775.2,20456.4,38184.8,52925.2,63808.9,252000.0
16-11-2013 12:45:00,21837.6,20445.0,38174.4,55044.2,64067.5,245333.3
16-11-2013 13:00:00,22275.3,20408.3,45460.8,53844.4,63976.3,250666.7
16-11-2013 13:15:00,19087.2,20407.1,42450.1,52358.0,64544.0,260000.0
16-11-2013 13:30:00,18143.4,20205.0,43846.3,53071.0,64376.9,253333.3
16-11-2013 13:45:00,18267.4,20369.1,43996.6,48211.8,63972.1,257333.3
16-11-2013 14:00:00,19943.7,20374.4,52145.5,43161.0,58171.6,254666.7
16-11-2013 14:15:00,18993.5,20427.7,50236.8,50932.0,39399.0,253333.3
16-11-2013 14:30:00,17603.3,20430.8,31759.6,41305.8,41420.1,236000.0
16-11-2013 14:45:00,21304.0,20417.6,35717.7,37299.6,39328.6,212000.0
16-11-2013 15:00:00,23775.4,20171.3,36473.4,39127.1,41782.5,213333.3
16-11-2013 15:15:00,18236.7,20403.7,35411.6,39918.7,39204.6,220000.0
16-11-2013 15:30:00,17875.7,20368.1,37593.6,50617.7,41963.4,212000.0
16-11-2013 15:45:00,21003.3,20389.0,29541.8,44023.0,39206.8,226666.7
16-11-2013 16:00:00,21942.4,20405.8,26340.9,49517.0,41442.1,212000.0
16-11-2013 16:15:00,19991.3,20261.8,24190.7,53536.7,39662.5,214666.7
16-11-2013 16:30:00,20962.4,20457.8,25423.3,46996.5,41579.0,213333.3
16-11-2013 16:45:00,20074.2,20466.4,19035.1,46303.5,39386.6,214666.7
16-11-2013 17:00:00,20890.1,20515.2,26502.6,37759.9,41718.9,208000.0
16-11-2013 17:15:00,20149.4,20478.0,35971.9,44596.2,39002.8,213333.3
16-11-2013 17:30:00,21239.2,20301.9,34126.3,45594.8,41686.7,224000.0
16-11-2013 17:45:00,22881.2,20465.2,29725.9,31070.0,38876.0,233333.3
16-11-2013 18:00:00,22475.8,20530.5,20500.3,29098.0,50827.9,214666.7
16-11-2013 18:15:00,18188.6,20540.1,29514.0,28502.5,65034.0,210666.7
16-11-2013 18:30:00,17482.2,20520.7,36270.2,28098.8,64751.0,228000.0
16-11-2013 18:45:00,22701.5,20261.0,32437.8,29710.5,64936.0,236000.0
16-11-2013 19:00:00,22821.3,20446.7,29529.5,29916.5,64877.8,232000.0
16-11-2013 19:15:00,22949.2,20387.7,34644.4,33544.0,65076.4,226666.7
16-11-2013 19:30:00,20150.2,20399.6,27568.4,34365.1,64093.9,241333.3
16-11-2013 19:45:00,19465.2,20406.0,24343.4,36406.0,63929.1,230666.7
16-11-2013 20:00:00,21509.2,20254.1,26148.0,36864.8,64620.8,237333.3
16-11-2013 20:15:00,19782.1,20383.3,23536.4,36310.1,64055.7,234666.7
16-11-2013 20:30:00,14624.7,20386.2,22527.0,35442.9,64479.0,230666.7
16-11-2013 20:45:00,8038.9,20433.1,22485.2,35595.1,38358.3,221333.3
16-11-2013 21:00:00,7597.3,20448.1,7831.1,36001.7,25537.2,192000.0
16-11-2013 21:15:00,5878.4,20330.4,6843.3,36662.1,26525.5,156000.0
16-11-2013 21:30:00,1812.9,20506.0,7664.9,37631.1,25992.5,149333.3
16-11-2013 21:45:00,1265.4,20501.6,4474.8,34189.2,25490.0,142666.7
16-11-2013 22:00:00,805.8,20514.2,5371.0,34102.3,19128.7,134666.7
16-11-2013 22:15:00,942.5,20510.4,3226.1,33680.0,16752.0,118666.7
16-11-2013 22:30:00,839.7,20524.9,4681.8,31502.5,19490.4,113333.3
16-11-2013 22:45:00,830.2,20336.7,3376.7,33354.3,16918.1,112000.0
16-11-2013 23:00:00,820.2,20558.9,4267.5,30080.6,19519.7,108000.0
16-11-2013 23:15:00,820.2,20558.9,4267.5,30080.6,19551.7,108000.0
16-11-2013 23:30:00,919.0,20560.4,5785.6,29225.0,19568.6,105333.3
16-11-2013 23:45:00,812.2,20125.8,5556.0,28029.2,17436.6,108000.0
17-11-2013 00:00:00,780.2,20498.0,4548.8,29304.7,19790.2,104000.0
17-11-2013 00:15:00,771.9,20507.8,5271.3,29011.1,17589.8,109333.3
17-11-2013 00:30:00,833.1,20525.6,5138.0,28527.8,19693.4,102666.7
17-11-2013 00:45:00,900.7,20546.4,4263.3,29013.9,35807.1,104000.0
17-11-2013 01:00:00,814.7,20317.9,4259.3,30908.4,42712.0,118666.7
17-11-2013 01:15:00,828.6,20513.5,5513.0,28688.0,42839.9,126666.7
17-11-2013 01:30:00,812.3,20563.9,4806.9,28760.2,43214.7,126666.7
17-11-2013 01:45:00,821.6,20560.9,4174.1,33026.4,42366.7,126666.7
17-11-2013 02:00:00,824.2,20569.2,4545.3,32472.5,42284.7,125333.3
17-11-2013 02:15:00,842.4,20374.6,7841.8,32491.0,41972.2,126666.7
17-11-2013 02:30:00,914.2,20548.1,4502.6,33223.1,42211.0,130666.7
17-11-2013 02:45:00,816.1,20539.3,4662.3,31677.6,42212.8,126666.7
17-11-2013 03:00:00,717.2,20462.8,4141.5,33916.5,42610.0,124000.0
17-11-2013 03:15:00,918.4,20465.3,4055.4,32488.3,41229.8,126666.7
17-11-2013 03:30:00,742.7,20276.8,3515.6,31898.2,19870.8,124000.0
17-11-2013 03:45:00,714.0,20449.2,3913.1,34327.2,17031.5,101333.3
17-11-2013 04:00:00,824.0,20471.3,4136.7,34289.3,19298.6,101333.3
17-11-2013 04:15:00,825.2,20477.4,5431.9,32409.3,16984.3,105333.3
17-11-2013 04:30:00,844.0,20490.2,5522.6,39409.2,19625.0,101333.3
17-11-2013 04:45:00,818.0,20478.0,3879.8,41553.9,16803.1,110666.7
17-11-2013 05:00:00,3324.3,19539.5,4601.5,38763.7,13969.6,112000.0
17-11-2013 05:15:00,3113.3,20311.5,16033.2,33524.6,16943.5,120000.0
17-11-2013 05:30:00,3241.8,20270.8,16166.7,29784.9,19392.8,130666.7
17-11-2013 05:45:00,3563.9,20178.4,20271.0,28626.5,17967.2,136000.0
17-11-2013 06:00:00,3822.7,20348.9,25445.3,31318.1,26084.8,137333.3
17-11-2013 06:15:00,3960.4,20200.0,19155.7,30159.5,26929.4,158666.7
17-11-2013 06:30:00,3842.2,20371.7,14686.4,28219.6,24550.0,152000.0
17-11-2013 06:45:00,4017.7,20400.1,13080.2,31325.9,26911.1,146666.7
17-11-2013 07:00:00,3916.6,20481.7,10522.9,29600.0,24743.7,149333.3
17-11-2013 07:15:00,3897.9,20516.8,29359.1,27956.3,27545.3,145333.3
17-11-2013 07:30:00,3928.0,20292.6,35846.7,29024.3,24796.1,166666.7
17-11-2013 07:45:00,3699.9,20470.6,39637.8,29115.2,26913.4,172000.0
17-11-2013 08:00:00,3624.2,20346.8,49705.8,31159.1,40847.3,174666.7
17-11-2013 08:15:00,11839.1,20318.5,41150.4,35415.4,40948.4,200000.0
17-11-2013 08:30:00,37716.1,20344.7,41933.1,35823.2,41994.3,204000.0
17-11-2013 08:45:00,30358.6,20147.8,35642.2,48823.4,39020.7,236000.0
17-11-2013 09:00:00,26655.2,20333.5,43817.4,38120.9,41902.8,228000.0
17-11-2013 09:15:00,25822.5,20337.6,41961.9,34987.8,39751.4,224000.0
17-11-2013 09:30:00,24588.3,20324.8,36558.2,34675.0,41401.0,218666.7
17-11-2013 09:45:00,22826.2,20395.2,36203.0,39179.0,39502.2,212000.0
17-11-2013 10:00:00,20108.3,20205.1,31617.2,29991.5,41505.5,213333.3
17-11-2013 10:15:00,19625.1,20353.7,35086.9,28984.5,39721.1,202666.7
17-11-2013 10:30:00,19892.3,20380.8,40807.7,28186.0,41913.5,204000.0
17-11-2013 10:45:00,19906.2,20366.8,34883.7,27474.8,41403.8,209333.3
17-11-2013 11:00:00,23480.0,20361.6,37966.4,30960.5,40215.4,200000.0
17-11-2013 11:15:00,20017.8,20354.3,39184.3,28088.8,41553.1,208000.0
17-11-2013 11:30:00,18094.3,20152.1,46743.2,27534.1,39697.2,210666.7
17-11-2013 11:45:00,17977.5,20393.6,28814.7,26948.9,41790.6,217333.3
17-11-2013 12:00:00,17238.8,20374.1,39964.2,29231.8,39234.1,197333.3
17-11-2013 12:15:00,16731.0,20384.7,47898.1,24589.6,41967.4,204000.0
17-11-2013 12:30:00,19800.2,20381.0,47100.4,23139.0,39193.2,206666.7
17-11-2013 12:45:00,18205.0,20198.1,34467.5,25017.1,41906.8,208000.0
17-11-2013 13:00:00,19143.3,20378.0,41128.5,26388.7,39487.9,198666.7
17-11-2013 13:15:00,18320.1,20370.8,36712.2,26030.4,41924.3,206666.7
17-11-2013 13:30:00,15291.0,20367.5,40327.4,34424.9,42019.2,204000.0
17-11-2013 13:45:00,18523.0,20372.2,35847.5,24256.1,39290.1,208000.0
17-11-2013 14:00:00,17665.6,20145.1,31242.7,23117.5,41965.7,200000.0
17-11-2013 14:15:00,19527.0,20360.2,30966.1,24208.2,39582.3,196000.0
17-11-2013 14:30:00,18469.6,20376.9,39207.7,23706.1,41805.4,198666.7
17-11-2013 14:45:00,21130.9,20365.3,37685.4,29502.4,39566.1,209333.3
17-11-2013 15:00:00,20586.6,20388.6,34178.4,26904.5,41998.7,209333.3
17-11-2013 15:15:00,19792.4,20182.3,26446.0,36041.6,39236.1,205333.3
17-11-2013 15:30:00,18038.2,20327.8,34304.1,30343.9,41859.9,198666.7
17-11-2013 15:45:00,18068.1,20340.1,38435.6,27659.6,39043.6,202666.7
17-11-2013 16:00:00,18617.1,20379.7,33764.6,36043.0,42021.7,202666.7
17-11-2013 16:15:00,16486.9,20420.5,19311.6,35398.5,40034.4,209333.3
17-11-2013 16:30:00,17980.4,20230.0,26608.0,36607.6,41515.0,190666.7
17-11-2013 16:45:00,21223.1,20358.0,26859.1,32396.6,41791.8,206666.7
17-11-2013 17:00:00,21571.5,20368.8,36878.9,31176.9,39499.6,208000.0
17-11-2013 17:15:00,18287.0,20360.8,30084.5,31808.2,42001.2,214666.7
17-11-2013 17:30:00,21766.4,20356.8,35331.5,40356.3,39789.4,216000.0
17-11-2013 17:45:00,22506.2,20170.3,37215.5,29390.3,41516.1,228000.0
17-11-2013 18:00:00,22637.9,20348.7,24537.8,26395.5,40606.6,224000.0
17-11-2013 18:15:00,18363.0,20308.2,30643.3,26167.4,41682.5,205333.3
17-11-2013 18:30:00,19821.5,20268.6,32051.6,26027.0,39841.4,201333.3
17-11-2013 18:45:00,17012.5,20287.3,32072.3,26618.2,41863.8,202666.7
17-11-2013 19:00:00,19234.5,20314.8,24395.8,28434.4,39492.9,202666.7
17-11-2013 19:15:00,16382.4,20107.8,27082.3,31802.6,42234.1,196000.0
17-11-2013 19:30:00,20169.1,20338.1,24782.8,32743.9,39924.2,200000.0
17-11-2013 19:45:00,15919.8,20343.3,23288.9,30164.2,41463.6,201333.3
17-11-2013 20:00:00,15622.4,20347.4,19291.8,32160.9,41593.1,198666.7
17-11-2013 20:15:00,15035.4,20371.7,22274.9,32368.1,39993.7,201333.3
17-11-2013 20:30:00,12470.2,20176.5,14048.6,35400.2,42020.3,197333.3
17-11-2013 20:45:00,8092.2,20373.9,7279.2,36964.9,39856.1,192000.0
17-11-2013 21:00:00,8065.9,20341.9,7299.1,34935.5,27377.3,170666.7
17-11-2013 21:15:00,5535.1,20380.0,4922.8,34147.3,24931.6,152000.0
17-11-2013 21:30:00,1795.9,20403.8,3577.1,33898.4,27292.7,141333.3
17-11-2013 21:45:00,1237.6,20215.6,4565.9,32823.2,24945.8,134666.7
17-11-2013 22:00:00,1239.3,20404.3,4051.0,34101.9,19332.8,132000.0
17-11-2013 22:15:00,1263.7,20443.4,4425.8,31585.7,17299.2,116000.0
17-11-2013 22:30:00,1207.5,20408.2,5075.5,32677.4,19187.2,113333.3
17-11-2013 22:45:00,1318.0,20441.1,6194.3,34098.4,16836.7,112000.0
17-11-2013 23:00:00,1236.5,20249.8,6154.4,29653.1,19193.3,110666.7
17-11-2013 23:15:00,1173.0,20468.7,4851.6,32795.0,16947.9,112000.0
17-11-2013 23:30:00,1191.6,20478.9,5535.6,32521.4,19246.0,106666.7
17-11-2013 23:45:00,1247.0,20475.3,4745.9,28414.4,19224.6,109333.3
18-11-2013 00:00:00,1305.1,20388.8,4465.2,26882.7,17515.4,106666.7
18-11-2013 00:15:00,1202.6,20220.2,4110.3,28330.3,19241.2,100000.0
18-11-2013 00:30:00,1213.9,20369.9,3817.9,28816.6,17020.0,101333.3
18-11-2013 00:45:00,1224.9,20421.4,3815.9,28558.0,19294.0,97333.3
18-11-2013 01:00:00,1306.5,20382.7,3881.4,27935.2,16990.6,100000.0
18-11-2013 01:15:00,1200.1,20379.2,6555.7,28871.5,19688.5,96000.0
18-11-2013 01:30:00,1110.4,20185.5,3805.2,27402.4,16966.1,104000.0
18-11-2013 01:45:00,1304.0,20353.7,3787.2,27400.2,19234.6,98666.7
18-11-2013 02:00:00,1214.4,20349.7,3831.0,27223.6,16895.6,97333.3
18-11-2013 02:15:00,1194.6,20363.3,3822.7,27617.6,19114.0,96000.0
18-11-2013 02:30:00,1114.0,19946.5,3544.2,34194.5,11498.0,98666.7
18-11-2013 02:45:00,1293.0,19939.4,3732.5,30345.0,13275.1,94666.7
18-11-2013 03:00:00,1225.8,19706.7,3671.9,31683.4,10683.5,96000.0
18-11-2013 03:15:00,1110.9,19904.6,3546.6,32241.2,13023.3,89333.3
18-11-2013 03:30:00,1281.3,19911.3,3812.3,31555.8,10667.5,94666.7
18-11-2013 03:45:00,1244.8,19898.1,6685.4,33692.5,13012.2,92000.0
18-11-2013 04:00:00,1089.0,19918.1,3657.0,70470.5,10653.5,112000.0
18-11-2013 04:15:00,1329.2,19744.0,4053.6,57708.4,18330.2,114666.7
18-11-2013 04:30:00,1131.7,19944.9,3946.0,65513.3,12953.0,118666.7
18-11-2013 04:45:00,1714.5,19809.8,3893.6,70417.7,13285.8,114666.7
18-11-2013 05:00:00,3747.5,19601.7,3820.8,65639.7,9366.5,126666.7
18-11-2013 05:15:00,3677.6,19721.6,16203.6,65286.8,12704.4,133333.3
18-11-2013 05:30:00,3557.3,19595.9,15740.6,66226.3,10477.8,149333.3
18-11-2013 05:45:00,3845.5,19856.6,17221.2,70251.4,16885.2,149333.3
18-11-2013 06:00:00,3926.2,20136.5,18380.4,72051.6,25219.8,160000.0
18-11-2013 06:15:00,3821.5,20287.2,21004.2,77944.3,40271.7,174666.7
18-11-2013 06:30:00,3684.9,20370.7,12763.7,95703.9,51343.1,200000.0
18-11-2013 06:45:00,3799.7,20142.0,15044.7,88019.6,51193.8,221333.3
18-11-2013 07:00:00,3598.8,20307.9,12139.9,87649.5,53039.4,218666.7
18-11-2013 07:15:00,3796.6,20181.5,22122.9,85990.6,53589.0,217333.3
18-11-2013 07:30:00,3845.0,20180.2,25758.3,86257.3,55016.1,226666.7
18-11-2013 07:45:00,3754.1,20155.5,23954.0,85328.8,53854.0,233333.3
18-11-2013 08:00:00,3273.3,19937.8,22745.9,90562.4,75326.2,230666.7
18-11-2013 08:15:00,3215.2,20102.5,18613.2,85869.1,74795.8,252000.0
18-11-2013 08:30:00,2950.7,20225.9,23895.0,89148.5,78581.6,245333.3
18-11-2013 08:45:00,3190.2,20116.7,42928.5,86289.6,78511.0,256000.0
18-11-2013 09:00:00,29874.1,16910.8,32233.1,121320.3,69660.4,274666.7
18-11-2013 09:15:00,33985.8,15674.6,33747.4,144317.7,75145.4,306000.0
18-11-2013 09:30:00,28136.6,12986.1,29721.3,136650.3,73707.1,312000.0
18-11-2013 09:45:00,25492.8,14162.7,25754.7,128511.0,74500.9,290666.7
18-11-2013 10:00:00,22231.5,17356.4,36762.0,129327.3,76588.1,288000.0
18-11-2013 10:15:00,20216.9,20275.8,34261.1,133719.8,78521.9,304000.0
18-11-2013 10:30:00,17196.9,18289.1,29884.5,141816.3,80676.7,308000.0
18-11-2013 10:45:00,20562.3,15453.7,51467.8,129474.9,82649.0,313333.3
18-11-2013 11:00:00,21015.9,17552.5,39214.2,120987.4,82491.5,320000.0
18-11-2013 11:15:00,18680.6,19390.4,27542.2,130787.7,83728.3,302666.7
18-11-2013 11:30:00,18648.9,20252.3,38155.9,139445.6,83974.9,305333.3
18-11-2013 11:45:00,16727.2,20256.7,32409.9,122045.9,76960.8,322666.7
18-11-2013 12:00:00,16343.1,20040.5,44745.5,123097.3,74703.3,300000.0
18-11-2013 12:15:00,15842.6,20259.9,42355.4,110856.1,75100.5,301333.3
18-11-2013 12:30:00,15548.9,20270.7,47003.6,104431.4,73701.8,286666.7
18-11-2013 12:45:00,16331.8,20242.9,46634.9,118846.1,77847.4,285333.3
18-11-2013 13:00:00,17964.9,20220.5,31766.9,116486.2,92587.9,310666.7
18-11-2013 13:15:00,18499.5,20011.2,32000.2,113776.4,95876.2,304000.0
18-11-2013 13:30:00,16979.3,20200.9,35312.8,110552.6,95545.8,306666.7
18-11-2013 13:45:00,16886.9,20226.5,35878.8,112902.6,94740.1,302666.7
18-11-2013 14:00:00,19124.9,20202.0,32340.8,114581.3,95920.4,306666.7
18-11-2013 14:15:00,16826.7,20220.3,36134.6,109406.2,96053.6,301333.3
18-11-2013 14:30:00,18008.2,20003.1,24371.1,111732.6,95483.0,304000.0
18-11-2013 14:45:00,20772.1,20173.6,33260.2,120465.3,98420.6,306666.7
18-11-2013 15:00:00,20263.5,20203.4,28614.9,117728.8,100187.6,313333.3
18-11-2013 15:15:00,18301.6,20182.5,30666.0,111128.9,100370.7,314666.7
18-11-2013 15:30:00,17770.2,20168.5,35165.7,119150.9,100366.7,309333.3
18-11-2013 15:45:00,20635.6,19989.2,36450.3,108707.3,98067.6,314666.7
18-11-2013 16:00:00,25406.0,20199.2,30766.1,113837.2,85389.5,312000.0
18-11-2013 16:15:00,16215.4,20175.1,21465.2,107039.7,71701.7,304000.0
18-11-2013 16:30:00,18252.5,20149.3,20248.6,115338.5,69793.8,268000.0
18-11-2013 16:45:00,18548.8,20162.3,18710.2,111726.9,71412.0,277333.3
18-11-2013 17:00:00,22294.2,20039.7,20840.0,123087.2,73731.4,270666.7
18-11-2013 17:15:00,23133.1,20275.1,20307.6,93451.8,74356.9,289333.3
18-11-2013 17:30:00,18272.6,20310.7,33530.6,83350.0,75572.9,273333.3
18-11-2013 17:45:00,20384.7,20296.7,33382.3,85077.2,79015.9,278666.7
18-11-2013 18:00:00,22710.1,20356.6,21979.6,96009.9,78870.5,285333.3
18-11-2013 18:15:00,19331.1,20358.5,32720.2,74373.7,77371.0,284000.0
18-11-2013 18:30:00,18909.7,20095.6,32174.0,70934.8,77187.7,272000.0
18-11-2013 18:45:00,19205.6,20321.8,21663.3,65144.1,74294.0,268000.0
18-11-2013 19:00:00,20781.9,20346.9,28553.4,61098.9,73537.8,252000.0
18-11-2013 19:15:00,20106.9,20242.1,29564.8,59255.5,73139.3,260000.0
18-11-2013 19:30:00,17961.8,20223.5,23050.4,46557.0,68168.1,260000.0
18-11-2013 19:45:00,20493.4,20015.1,20857.2,38057.4,70007.9,238666.7
18-11-2013 20:00:00,20590.5,20159.7,17958.8,33769.0,83268.1,236000.0
18-11-2013 20:15:00,15784.6,20214.7,22011.8,34792.4,93198.8,244000.0
18-11-2013 20:30:00,16893.5,20206.7,13807.3,31071.5,92811.9,249333.3
18-11-2013 20:45:00,7938.5,20247.7,14046.4,29379.1,83113.3,240000.0
18-11-2013 21:00:00,8127.3,20062.5,6124.1,29500.6,59467.7,220000.0
18-11-2013 21:15:00,8278.8,20251.7,7444.0,27443.8,49695.8,184000.0
18-11-2013 21:30:00,3581.1,20259.7,4983.1,30082.0,49661.7,166666.7
18-11-2013 21:45:00,1199.6,20305.4,5448.5,25193.1,49683.5,161333.3
18-11-2013 22:00:00,818.4,20325.0,4246.5,26604.5,41822.3,156000.0
18-11-2013 22:15:00,840.8,20125.1,5585.8,28290.5,42067.4,133333.3
18-11-2013 22:30:00,826.5,20270.7,4531.9,22510.1,42550.7,134666.7
18-11-2013 22:45:00,812.2,20311.8,4956.8,29414.9,42057.1,126666.7
18-11-2013 23:00:00,817.0,20298.0,3941.7,23518.8,27289.4,128000.0
18-11-2013 23:15:00,803.8,20329.2,3997.4,24353.7,16801.8,114666.7
18-11-2013 23:30:00,801.1,20139.5,5047.2,27200.9,19069.4,100000.0
18-11-2013 23:45:00,843.0,20326.6,4251.5,22501.6,16960.3,102666.7
19-11-2013 00:00:00,779.5,20285.4,4671.1,28068.8,19563.0,96000.0
19-11-2013 00:15:00,860.6,20316.5,5125.3,21750.0,16825.1,98666.7
19-11-2013 00:30:00,757.6,20323.9,4158.0,25868.6,19174.2,93333.3
19-11-2013 00:45:00,841.9,20162.2,4961.2,24313.9,16821.3,96000.0
19-11-2013 01:00:00,800.5,20281.5,4018.5,28102.5,19150.6,94666.7
19-11-2013 01:15:00,822.0,20302.8,6034.5,29345.7,16708.6,100000.0
19-11-2013 01:30:00,892.1,20312.4,4677.7,27334.1,18814.5,102666.7
19-11-2013 01:45:00,813.4,20323.5,3863.1,26406.2,16844.6,101333.3
19-11-2013 02:00:00,828.8,20319.2,3626.9,28527.5,18721.8,96000.0
19-11-2013 02:15:00,810.9,20103.6,4076.1,27666.9,16456.0,98666.7
19-11-2013 02:30:00,920.3,20311.0,3824.9,28587.4,18756.1,94666.7
19-11-2013 02:45:00,779.2,19636.6,3975.7,29340.2,12011.1,97333.3
19-11-2013 03:00:00,854.5,19272.9,3815.5,28139.4,27112.4,90666.7
19-11-2013 03:15:00,761.2,19268.0,3501.8,28061.6,33603.9,104000.0
19-11-2013 03:30:00,831.0,19077.0,3987.9,26912.4,33198.5,112000.0
19-11-2013 03:45:00,795.1,19259.1,5854.5,29037.5,33176.7,110666.7
19-11-2013 04:00:00,886.8,19267.5,3604.2,52396.5,33213.6,113333.3
19-11-2013 04:15:00,782.8,19225.2,3979.8,44120.4,33707.0,124000.0
19-11-2013 04:30:00,728.1,19221.5,3986.7,49458.6,38309.7,121333.3
19-11-2013 04:45:00,1712.1,18959.4,4031.6,66767.4,33465.3,133333.3
19-11-2013 05:00:00,3259.8,18762.2,3939.0,64813.5,27244.1,148000.0
19-11-2013 05:15:00,3711.4,18995.7,12444.8,63391.7,31433.1,150666.7
19-11-2013 05:30:00,3766.1,19119.0,8661.3,66796.9,33029.6,168000.0
19-11-2013 05:45:00,4148.6,19441.6,18383.8,66196.7,21132.9,169333.3
19-11-2013 06:00:00,4201.9,19879.1,26230.5,71189.7,24572.7,168000.0
19-11-2013 06:15:00,3970.0,20008.2,18422.0,87003.1,27560.3,185333.3
19-11-2013 06:30:00,3985.4,20039.4,9103.9,81508.8,45765.2,196000.0
19-11-2013 06:45:00,4066.7,20038.2,9308.8,74949.1,51642.0,204000.0
19-11-2013 07:00:00,3988.2,20064.2,9349.7,70491.3,53755.6,208000.0
19-11-2013 07:15:00,3963.5,20135.6,21140.5,72136.6,56781.8,206666.7
19-11-2013 07:30:00,3951.0,19927.3,38431.3,77385.6,53610.4,218666.7
19-11-2013 07:45:00,3996.2,20131.9,33805.0,80678.1,57726.8,238666.7
19-11-2013 08:00:00,16139.9,20043.8,27707.3,87070.9,72624.7,242666.7
19-11-2013 08:15:00,36933.1,19969.6,32597.7,80733.3,62510.8,262666.7
19-11-2013 08:30:00,32241.4,19998.4,39024.6,86598.7,79677.6,280000.0
19-11-2013 08:45:00,24635.4,19828.1,39566.0,79557.1,66281.4,298666.7
19-11-2013 09:00:00,23127.3,20007.8,52576.5,119852.0,78468.2,308000.0
19-11-2013 09:15:00,22538.7,20047.9,49190.1,134995.5,84169.8,321333.3
19-11-2013 09:30:00,20730.0,20050.3,42441.1,127879.4,83989.2,329333.3
19-11-2013 09:45:00,23313.6,20053.1,43324.3,133197.6,83941.4,310666.7
19-11-2013 10:00:00,18945.3,19840.6,54504.4,137492.1,87564.9,321333.3
19-11-2013 10:15:00,18094.5,20051.4,45209.1,127678.2,99855.6,341333.3
19-11-2013 10:30:00,20759.9,20047.5,42730.9,141847.7,99458.0,330666.7
19-11-2013 10:45:00,21342.5,20005.8,37804.9,123353.5,99478.3,341333.3
19-11-2013 11:00:00,22165.5,20054.8,36340.3,127325.1,99137.1,326666.7
19-11-2013 11:15:00,22562.1,19835.0,31674.5,127353.9,94557.5,334666.7
19-11-2013 11:30:00,23632.9,20035.5,32481.8,123134.5,94603.0,317333.3
19-11-2013 11:45:00,18721.4,20061.2,25359.9,127155.3,94208.2,314666.7
19-11-2013 12:00:00,17861.2,20091.2,44776.8,116958.0,93795.6,305333.3
19-11-2013 12:15:00,16889.6,20106.8,37750.5,117082.3,93044.3,320000.0
19-11-2013 12:30:00,16963.6,19921.6,41917.7,111064.9,92415.5,310666.7
19-11-2013 12:45:00,17878.2,20042.1,40514.0,114455.2,93099.6,316000.0
19-11-2013 13:00:00,21615.5,20012.5,34402.8,119440.5,79095.2,312000.0
19-11-2013 13:15:00,21632.8,15495.1,44642.7,120964.2,73701.7,298666.7
19-11-2013 13:30:00,21232.4,9927.1,41202.4,121754.0,78255.5,297333.3
19-11-2013 13:45:00,20388.1,18573.7,35739.3,124361.9,79467.9,293333.3
19-11-2013 14:00:00,18398.3,19965.0,33275.8,116866.6,79157.8,304000.0
19-11-2013 14:15:00,17434.7,20041.6,36772.7,129626.1,76293.0,294666.7
19-11-2013 14:30:00,17797.0,19993.3,37302.1,128641.3,75417.3,302666.7
19-11-2013 14:45:00,21713.2,20029.2,34530.6,124554.1,80690.4,301333.3
19-11-2013 15:00:00,22610.6,19817.9,34969.4,122492.1,78030.6,306666.7
19-11-2013 15:15:00,19113.9,19988.5,33138.3,119151.3,80439.8,302666.7
19-11-2013 15:30:00,19831.5,20011.5,32205.8,120432.2,82004.9,300000.0
19-11-2013 15:45:00,21933.4,20018.0,39869.5,113448.2,79811.4,301333.3
19-11-2013 16:00:00,20891.2,20054.7,23620.6,126720.4,82376.9,302666.7
19-11-2013 16:15:00,17651.3,19851.8,20860.0,114092.3,77995.5,302666.7
19-11-2013 16:30:00,17008.1,19985.7,22737.2,124805.3,76747.6,286666.7
19-11-2013 16:45:00,21989.3,20065.9,18910.2,115803.2,78270.3,298666.7
19-11-2013 17:00:00,21934.1,20161.5,32553.9,119912.7,77686.2,292000.0
